climb conf:0.95 carry/hold:0.174 stand:0.152 touch:0.144 walk:0.138 watch:0.076 talk:0.035 bend/bow:0.031 listen:0.03 run/jog:0.018 climb:0.016 open:0.016 close:0.014 get:0.013 sit:0.009 grab:0.008
climb conf:0.95 stand:0.328 bend/bow:0.181 carry/hold:0.164 touch:0.135 watch:0.038 crouch/kneel:0.022 lie/sleep:0.02 talk:0.017 climb:0.012 open:0.009 sit:0.007 listen:0.007 walk:0.007 push:0.004 lift/pick:0.004
climb conf:0.95 stand:0.288 carry/hold:0.222 bend/bow:0.119 walk:0.111 touch:0.066 watch:0.044 climb:0.033 run/jog:0.031 listen:0.012 push:0.01 crouch/kneel:0.007 talk:0.007 ride:0.007 jump/leap:0.006 sit:0.005
climb conf:0.95 carry/hold:0.259 stand:0.22 walk:0.134 bend/bow:0.114 watch:0.064 touch:0.048 run/jog:0.043 sit:0.016 talk:0.016 climb:0.012 listen:0.011 crouch/kneel:0.008 ride:0.008 push:0.006 jump/leap:0.005
climb conf:0.95 stand:0.401 carry/hold:0.271 watch:0.098 bend/bow:0.031 walk:0.031 touch:0.03 talk:0.019 climb:0.018 listen:0.017 run/jog:0.016 crouch/kneel:0.011 ride:0.009 jump/leap:0.008 sit:0.007 shoot:0.004
climb conf:0.95 carry/hold:0.276 run/jog:0.152 walk:0.147 stand:0.123 bend/bow:0.072 touch:0.042 watch:0.042 climb:0.023 jump/leap:0.02 ride:0.016 shoot:0.01 talk:0.008 crouch/kneel:0.007 sit:0.007 listen:0.007
climb conf:0.95 carry/hold:0.262 bend/bow:0.209 stand:0.128 walk:0.106 touch:0.068 watch:0.061 climb:0.048 run/jog:0.027 listen:0.02 crouch/kneel:0.013 talk:0.011 push:0.009 sit:0.006 lift/pick:0.003 jump/leap:0.003
climb conf:0.95 stand:0.434 carry/hold:0.22 touch:0.071 bend/bow:0.069 walk:0.066 watch:0.047 talk:0.037 crouch/kneel:0.007 sit:0.006 climb:0.006 listen:0.006 run/jog:0.005 ride:0.003 open:0.003 push:0.002
climb conf:0.95 stand:0.411 carry/hold:0.196 bend/bow:0.133 touch:0.094 walk:0.031 watch:0.03 crouch/kneel:0.015 talk:0.014 climb:0.009 run/jog:0.007 lift/pick:0.007 listen:0.007 open:0.006 push:0.004 put:0.004
climb conf:0.94 stand:0.271 walk:0.236 carry/hold:0.225 touch:0.051 bend/bow:0.047 watch:0.04 talk:0.025 run/jog:0.023 open:0.011 sit:0.01 listen:0.007 ride:0.007 climb:0.006 push:0.004 lie/sleep:0.003
climb conf:0.95 stand:0.438 carry/hold:0.176 watch:0.103 touch:0.081 talk:0.068 bend/bow:0.031 listen:0.024 walk:0.019 sit:0.007 open:0.006 run/jog:0.003 lift/pick:0.003 crouch/kneel:0.003 lie/sleep:0.003 ride:0.003
climb conf:0.85 carry/hold:0.245 walk:0.215 stand:0.202 run/jog:0.103 bend/bow:0.048 watch:0.036 touch:0.034 ride:0.032 talk:0.013 climb:0.01 sit:0.008 jump/leap:0.007 listen:0.006 open:0.006 shoot:0.005
climb conf:0.93 stand:0.284 carry/hold:0.267 bend/bow:0.089 watch:0.078 touch:0.064 talk:0.058 sit:0.043 walk:0.02 listen:0.015 crouch/kneel:0.011 run/jog:0.006 climb:0.006 lift/pick:0.006 lie/sleep:0.004 ride:0.004
climb conf:0.93 stand:0.283 carry/hold:0.202 bend/bow:0.158 touch:0.067 walk:0.065 run/jog:0.045 watch:0.041 open:0.022 talk:0.012 sit:0.009 climb:0.009 listen:0.008 ride:0.008 push:0.007 crouch/kneel:0.007
climb conf:0.94 stand:0.412 carry/hold:0.218 bend/bow:0.07 watch:0.07 walk:0.053 touch:0.031 talk:0.03 run/jog:0.03 listen:0.015 climb:0.012 crouch/kneel:0.01 sit:0.008 ride:0.004 push:0.004 jump/leap:0.004
climb conf:0.91 stand:0.314 carry/hold:0.179 watch:0.103 walk:0.078 bend/bow:0.044 touch:0.033 talk:0.03 listen:0.03 run/jog:0.03 ride:0.03 sit:0.02 shoot:0.011 sail:0.009 open:0.009 climb:0.008
climb conf:0.93 stand:0.368 carry/hold:0.176 bend/bow:0.101 watch:0.071 walk:0.049 touch:0.047 run/jog:0.029 sit:0.027 ride:0.023 listen:0.019 climb:0.01 push:0.01 talk:0.009 drive:0.007 shoot:0.007
climb conf:0.94 carry/hold:0.332 stand:0.291 walk:0.137 watch:0.093 listen:0.028 talk:0.026 bend/bow:0.02 ride:0.02 sit:0.017 touch:0.012 run/jog:0.01 climb:0.003 push:0.002 crouch/kneel:0.001 sail:0.001
climb conf:0.95 stand:0.286 carry/hold:0.235 watch:0.154 sit:0.11 talk:0.098 listen:0.03 touch:0.028 bend/bow:0.007 walk:0.006 crouch/kneel:0.005 ride:0.004 smoke:0.003 hand:0.003 eat:0.003 sing:0.002
climb conf:0.88 stand:0.501 carry/hold:0.137 watch:0.101 talk:0.054 touch:0.054 bend/bow:0.053 listen:0.024 sit:0.017 walk:0.015 crouch/kneel:0.006 run/jog:0.005 ride:0.003 lie/sleep:0.002 climb:0.002 hit:0.002
climb conf:0.93 carry/hold:0.252 stand:0.193 walk:0.183 watch:0.096 run/jog:0.059 ride:0.036 talk:0.03 touch:0.026 sit:0.023 listen:0.021 bend/bow:0.015 shoot:0.006 open:0.006 climb:0.005 jump/leap:0.004
climb conf:0.94 stand:0.419 carry/hold:0.202 watch:0.108 sit:0.102 talk:0.075 touch:0.026 listen:0.022 bend/bow:0.011 crouch/kneel:0.005 walk:0.004 ride:0.004 eat:0.002 run/jog:0.001 smoke:0.001 lift/pick:0.001
climb conf:0.94 walk:0.245 carry/hold:0.197 stand:0.149 run/jog:0.088 bend/bow:0.079 touch:0.061 watch:0.046 talk:0.025 open:0.018 climb:0.01 get:0.007 jump/leap:0.007 close:0.006 listen:0.005 push:0.005
climb conf:0.95 stand:0.252 carry/hold:0.187 bend/bow:0.165 touch:0.107 watch:0.049 talk:0.034 walk:0.026 crouch/kneel:0.024 run/jog:0.017 get:0.014 climb:0.013 jump/leap:0.01 sit:0.01 open:0.009 lift/pick:0.008
climb conf:0.82 stand:0.302 watch:0.195 listen:0.128 carry/hold:0.081 talk:0.039 touch:0.033 walk:0.017 sit:0.014 bend/bow:0.009 read:0.008 lie/sleep:0.007 drink:0.006 dance:0.006 watch:0.005 eat:0.005
climb conf:0.95 walk:0.329 stand:0.287 carry/hold:0.165 talk:0.045 run/jog:0.039 touch:0.036 watch:0.025 bend/bow:0.025 open:0.011 ride:0.004 close:0.004 climb:0.003 listen:0.003 push:0.002 jump/leap:0.002
climb conf:0.95 stand:0.399 carry/hold:0.236 talk:0.104 walk:0.09 watch:0.04 bend/bow:0.036 touch:0.034 run/jog:0.01 open:0.008 ride:0.007 listen:0.004 climb:0.003 sit:0.002 close:0.002 hit:0.002
climb conf:0.95 run/jog:0.291 carry/hold:0.21 stand:0.12 walk:0.114 watch:0.076 bend/bow:0.042 touch:0.03 jump/leap:0.015 talk:0.012 listen:0.011 shoot:0.009 sit:0.009 ride:0.006 crouch/kneel:0.006 lie/sleep:0.006
climb conf:0.96 carry/hold:0.318 stand:0.265 walk:0.231 run/jog:0.046 bend/bow:0.03 touch:0.028 watch:0.026 talk:0.015 climb:0.015 crouch/kneel:0.003 shoot:0.002 hit:0.002 open:0.002 jump/leap:0.002 listen:0.002
climb conf:0.62 run/jog:0.146 walk:0.144 stand:0.139 carry/hold:0.131 watch:0.099 touch:0.067 talk:0.052 bend/bow:0.048 jump/leap:0.019 listen:0.017 fall:0.01 climb:0.009 lie/sleep:0.009 open:0.009 get:0.008
climb conf:0.95 stand:0.24 carry/hold:0.161 bend/bow:0.16 walk:0.094 watch:0.064 touch:0.062 run/jog:0.052 talk:0.034 open:0.014 crouch/kneel:0.009 throw:0.008 get:0.008 jump/leap:0.008 hit:0.007 listen:0.007
climb conf:0.95 stand:0.284 carry/hold:0.17 walk:0.112 bend/bow:0.104 touch:0.092 watch:0.053 run/jog:0.045 talk:0.016 open:0.014 climb:0.014 listen:0.01 lie/sleep:0.008 crouch/kneel:0.006 shoot:0.006 sit:0.005
climb conf:0.96 stand:0.251 bend/bow:0.219 carry/hold:0.158 touch:0.119 walk:0.057 watch:0.036 open:0.024 talk:0.013 climb:0.012 crouch/kneel:0.012 run/jog:0.012 listen:0.008 lie/sleep:0.007 close:0.007 lift/pick:0.007
climb conf:0.96 carry/hold:0.24 walk:0.222 stand:0.176 touch:0.072 watch:0.069 bend/bow:0.049 run/jog:0.033 talk:0.026 listen:0.015 climb:0.013 open:0.011 close:0.007 lift/pick:0.006 pull:0.005 push:0.005
climb conf:0.94 run/jog:0.24 walk:0.218 stand:0.192 carry/hold:0.181 bend/bow:0.065 touch:0.042 watch:0.031 listen:0.007 talk:0.004 climb:0.003 jump/leap:0.002 lie/sleep:0.002 crouch/kneel:0.002 ride:0.002 push:0.002
climb conf:0.94 carry/hold:0.251 stand:0.25 run/jog:0.179 watch:0.079 walk:0.073 bend/bow:0.063 touch:0.039 listen:0.011 talk:0.01 jump/leap:0.008 crouch/kneel:0.006 climb:0.004 lie/sleep:0.003 shoot:0.002 lift/pick:0.002
climb conf:0.95 carry/hold:0.314 stand:0.225 watch:0.107 walk:0.099 run/jog:0.087 talk:0.037 touch:0.033 listen:0.022 bend/bow:0.01 jump/leap:0.006 hand:0.006 crouch/kneel:0.005 climb:0.005 throw:0.004 sit:0.003
climb conf:0.93 carry/hold:0.234 walk:0.223 stand:0.116 watch:0.114 run/jog:0.088 touch:0.061 listen:0.036 bend/bow:0.033 talk:0.03 climb:0.005 sit:0.005 lie/sleep:0.005 jump/leap:0.003 lift/pick:0.003 push:0.002
climb conf:0.95 walk:0.321 carry/hold:0.219 stand:0.162 bend/bow:0.073 run/jog:0.06 touch:0.044 watch:0.036 climb:0.02 listen:0.017 talk:0.011 ride:0.005 push:0.005 sit:0.003 crouch/kneel:0.003 sail:0.002
climb conf:0.96 stand:0.308 carry/hold:0.243 bend/bow:0.153 touch:0.1 walk:0.073 watch:0.045 talk:0.011 listen:0.01 climb:0.01 run/jog:0.008 crouch/kneel:0.005 sit:0.004 lift/pick:0.004 push:0.003 open:0.002
climb conf:0.96 stand:0.244 carry/hold:0.191 walk:0.149 watch:0.11 run/jog:0.091 bend/bow:0.037 touch:0.035 talk:0.029 listen:0.028 lie/sleep:0.009 jump/leap:0.007 open:0.005 climb:0.004 shoot:0.004 crouch/kneel:0.004
climb conf:0.96 stand:0.315 carry/hold:0.191 talk:0.113 watch:0.086 touch:0.069 bend/bow:0.05 walk:0.037 listen:0.012 hand:0.012 run/jog:0.012 lie/sleep:0.008 open:0.007 crouch/kneel:0.007 sit:0.006 lift/pick:0.006
climb conf:0.94 walk:0.269 carry/hold:0.168 stand:0.135 run/jog:0.123 bend/bow:0.107 touch:0.069 watch:0.028 open:0.017 talk:0.016 climb:0.009 close:0.006 jump/leap:0.005 listen:0.005 push:0.004 hit:0.003
climb conf:0.94 walk:0.494 carry/hold:0.204 stand:0.114 run/jog:0.097 watch:0.019 bend/bow:0.018 touch:0.017 talk:0.011 climb:0.004 ride:0.003 listen:0.003 open:0.002 push:0.002 jump/leap:0.002 close:0.001
climb conf:0.95 stand:0.393 carry/hold:0.233 talk:0.114 walk:0.07 watch:0.06 touch:0.032 bend/bow:0.03 ride:0.014 run/jog:0.008 sit:0.007 listen:0.007 open:0.006 climb:0.003 shoot:0.002 close:0.002
climb conf:0.94 walk:0.266 stand:0.182 carry/hold:0.16 run/jog:0.122 bend/bow:0.085 touch:0.056 watch:0.027 climb:0.015 open:0.014 ride:0.012 talk:0.012 jump/leap:0.006 listen:0.006 shoot:0.005 close:0.004
climb conf:0.95 walk:0.411 stand:0.24 carry/hold:0.154 bend/bow:0.085 touch:0.031 watch:0.019 run/jog:0.019 talk:0.012 climb:0.006 open:0.006 listen:0.005 push:0.003 close:0.002 ride:0.001 answer:0.001
climb conf:0.85 stand:0.348 carry/hold:0.281 walk:0.209 watch:0.047 talk:0.03 bend/bow:0.026 touch:0.022 run/jog:0.01 listen:0.006 ride:0.004 climb:0.003 open:0.002 push:0.001 close:0.001 sit:0.001
climb conf:0.92 stand:0.314 carry/hold:0.235 walk:0.114 touch:0.081 bend/bow:0.075 run/jog:0.045 watch:0.04 talk:0.022 open:0.014 climb:0.01 listen:0.006 ride:0.004 close:0.004 hit:0.004 push:0.003
climb conf:0.95 stand:0.363 carry/hold:0.186 walk:0.147 watch:0.079 talk:0.061 touch:0.036 bend/bow:0.032 listen:0.014 run/jog:0.012 open:0.01 ride:0.009 climb:0.005 close:0.005 sit:0.004 push:0.003
climb conf:0.95 stand:0.371 carry/hold:0.244 watch:0.081 walk:0.08 talk:0.073 touch:0.027 bend/bow:0.025 ride:0.016 listen:0.015 run/jog:0.011 sit:0.01 open:0.006 shoot:0.003 lift/pick:0.003 close:0.003
climb conf:0.96 carry/hold:0.259 stand:0.223 walk:0.095 watch:0.082 run/jog:0.074 bend/bow:0.068 touch:0.052 talk:0.039 listen:0.012 crouch/kneel:0.009 jump/leap:0.007 lift/pick:0.006 throw:0.006 get:0.005 sit:0.005
climb conf:0.87 stand:0.5 carry/hold:0.147 watch:0.144 listen:0.043 run/jog:0.031 touch:0.029 talk:0.028 walk:0.017 sail:0.006 bend/bow:0.006 shoot:0.005 ride:0.004 hand:0.003 jump/leap:0.003 watch:0.003
climb conf:0.97 walk:0.3 carry/hold:0.265 watch:0.086 touch:0.074 talk:0.07 run/jog:0.059 stand:0.058 listen:0.013 climb:0.012 get:0.005 dance:0.005 jump/leap:0.005 bend/bow:0.004 close:0.003 grab:0.003
climb conf:0.97 walk:0.415 carry/hold:0.253 watch:0.108 talk:0.087 listen:0.04 touch:0.032 sit:0.016 stand:0.014 run/jog:0.004 climb:0.003 grab:0.002 read:0.002 answer:0.002 push:0.001 pull:0.001
climb conf:0.94 carry/hold:0.314 walk:0.193 talk:0.106 watch:0.095 stand:0.093 touch:0.054 sit:0.039 run/jog:0.032 listen:0.014 bend/bow:0.009 answer:0.005 drink:0.003 smoke:0.003 eat:0.003 open:0.003
climb conf:0.91 carry/hold:0.245 stand:0.185 talk:0.176 watch:0.102 sit:0.072 drink:0.052 answer:0.039 touch:0.038 text:0.018 sing:0.012 smoke:0.011 listen:0.01 hand:0.006 eat:0.005 bend/bow:0.005
climb conf:0.96 carry/hold:0.199 watch:0.105 run/jog:0.095 stand:0.09 touch:0.06 talk:0.058 bend/bow:0.058 get:0.057 walk:0.052 martial:0.033 jump/leap:0.025 listen:0.021 sit:0.014 crouch/kneel:0.012 throw:0.011
climb conf:0.97 carry/hold:0.35 walk:0.137 stand:0.122 watch:0.104 talk:0.055 run/jog:0.05 touch:0.041 sit:0.021 listen:0.02 bend/bow:0.009 jump/leap:0.008 climb:0.005 lift/pick:0.004 crouch/kneel:0.004 lie/sleep:0.004
climb conf:0.92 walk:0.244 carry/hold:0.228 run/jog:0.088 watch:0.081 touch:0.08 stand:0.055 talk:0.054 sit:0.051 bend/bow:0.015 get:0.014 listen:0.011 answer:0.01 lie/sleep:0.007 jump/leap:0.006 climb:0.004
climb conf:0.97 watch:0.177 carry/hold:0.172 stand:0.122 talk:0.114 bend/bow:0.068 get:0.062 touch:0.06 walk:0.058 listen:0.041 sit:0.024 run/jog:0.01 drink:0.006 climb:0.006 put:0.006 throw:0.005
climb conf:0.97 carry/hold:0.285 talk:0.185 watch:0.183 stand:0.172 sit:0.028 listen:0.027 bend/bow:0.021 touch:0.017 walk:0.015 get:0.013 lift/pick:0.005 crouch/kneel:0.004 put:0.003 jump/leap:0.003 dance:0.002
climb conf:0.92 walk:0.289 carry/hold:0.239 run/jog:0.159 watch:0.08 touch:0.052 talk:0.044 stand:0.026 sit:0.016 listen:0.013 open:0.008 jump/leap:0.005 close:0.005 answer:0.005 bend/bow:0.004 get:0.004
climb conf:0.96 carry/hold:0.344 walk:0.255 run/jog:0.088 touch:0.078 watch:0.048 stand:0.041 climb:0.029 talk:0.017 sit:0.012 bend/bow:0.01 push:0.007 jump/leap:0.006 listen:0.006 grab:0.005 open:0.004
climb conf:0.97 carry/hold:0.317 walk:0.241 watch:0.094 stand:0.057 talk:0.05 touch:0.048 run/jog:0.031 sit:0.027 listen:0.026 climb:0.019 bend/bow:0.016 jump/leap:0.006 open:0.005 crouch/kneel:0.004 grab:0.004
climb conf:0.97 carry/hold:0.31 walk:0.201 stand:0.155 touch:0.077 watch:0.063 bend/bow:0.039 talk:0.031 climb:0.018 listen:0.017 run/jog:0.009 answer:0.008 open:0.007 lift/pick:0.006 pull:0.005 crouch/kneel:0.005
climb conf:0.96 walk:0.338 carry/hold:0.313 watch:0.087 talk:0.05 stand:0.035 listen:0.03 sit:0.025 touch:0.022 run/jog:0.017 bend/bow:0.008 climb:0.006 answer:0.005 grab:0.004 pull:0.004 open:0.004
climb conf:0.96 touch:0.25 stand:0.158 bend/bow:0.132 carry/hold:0.099 watch:0.063 walk:0.059 get:0.058 talk:0.029 listen:0.022 sit:0.018 crouch/kneel:0.013 climb:0.013 lift/pick:0.01 open:0.01 run/jog:0.009
climb conf:0.97 carry/hold:0.314 watch:0.117 walk:0.114 stand:0.064 talk:0.061 sit:0.06 touch:0.056 listen:0.042 bend/bow:0.033 climb:0.027 get:0.014 crouch/kneel:0.012 run/jog:0.01 lift/pick:0.006 put:0.006
climb conf:0.96 run/jog:0.294 walk:0.287 carry/hold:0.187 touch:0.074 climb:0.019 watch:0.019 jump/leap:0.018 bend/bow:0.015 stand:0.014 get:0.01 talk:0.01 sit:0.006 open:0.006 enter:0.004 listen:0.003
climb conf:0.97 walk:0.329 carry/hold:0.28 watch:0.068 touch:0.057 talk:0.045 stand:0.037 listen:0.029 sit:0.025 climb:0.019 run/jog:0.017 bend/bow:0.01 open:0.009 answer:0.005 pull:0.005 read:0.004
climb conf:0.96 carry/hold:0.191 watch:0.12 bend/bow:0.08 stand:0.079 touch:0.074 talk:0.072 get:0.07 walk:0.068 listen:0.04 run/jog:0.026 sit:0.023 climb:0.017 jump/leap:0.015 crouch/kneel:0.008 lift/pick:0.008
climb conf:0.97 carry/hold:0.32 walk:0.208 stand:0.12 watch:0.1 talk:0.072 climb:0.039 touch:0.039 run/jog:0.021 bend/bow:0.019 listen:0.013 get:0.007 sit:0.005 jump/leap:0.004 lift/pick:0.003 pull:0.003
climb conf:0.86 walk:0.292 carry/hold:0.209 watch:0.114 talk:0.104 stand:0.077 touch:0.067 run/jog:0.025 listen:0.024 bend/bow:0.014 get:0.012 sit:0.007 open:0.005 jump/leap:0.004 climb:0.004 smoke:0.003
climb conf:0.92 stand:0.5 talk:0.121 carry/hold:0.108 touch:0.063 watch:0.06 answer:0.056 text:0.014 walk:0.012 hand:0.008 smoke:0.008 listen:0.007 drink:0.006 sit:0.004 listen:0.003 sing:0.003
climb conf:0.97 walk:0.31 carry/hold:0.13 stand:0.122 touch:0.106 watch:0.095 talk:0.048 run/jog:0.042 get:0.022 listen:0.015 bend/bow:0.014 sit:0.01 answer:0.009 jump/leap:0.008 open:0.006 close:0.006
climb conf:0.96 walk:0.318 carry/hold:0.293 watch:0.071 stand:0.063 touch:0.044 sit:0.038 talk:0.028 run/jog:0.026 listen:0.016 get:0.01 jump/leap:0.008 smoke:0.007 lift/pick:0.006 pull:0.006 bend/bow:0.006
climb conf:0.94 run/jog:0.297 walk:0.174 carry/hold:0.158 touch:0.077 watch:0.07 talk:0.068 stand:0.027 jump/leap:0.02 throw:0.011 sing:0.009 listen:0.009 get:0.009 hand:0.008 climb:0.007 bend/bow:0.005
climb conf:0.96 walk:0.358 carry/hold:0.223 touch:0.083 watch:0.075 talk:0.046 stand:0.032 climb:0.024 listen:0.021 run/jog:0.018 bend/bow:0.012 sit:0.011 answer:0.008 lift/pick:0.008 open:0.007 get:0.006
climb conf:0.96 carry/hold:0.376 walk:0.197 run/jog:0.089 watch:0.067 touch:0.066 stand:0.048 talk:0.032 climb:0.014 dance:0.012 bend/bow:0.01 listen:0.01 jump/leap:0.007 pull:0.007 grab:0.006 open:0.006
climb conf:0.97 carry/hold:0.298 walk:0.126 stand:0.121 watch:0.113 touch:0.079 talk:0.073 bend/bow:0.058 listen:0.04 sit:0.011 climb:0.01 lift/pick:0.007 open:0.007 get:0.006 put:0.005 run/jog:0.004
climb conf:0.89 carry/hold:0.3 walk:0.203 run/jog:0.113 watch:0.091 stand:0.089 touch:0.079 talk:0.05 sit:0.019 listen:0.016 bend/bow:0.006 get:0.003 answer:0.003 jump/leap:0.002 throw:0.002 lie/sleep:0.002
climb conf:0.96 walk:0.306 carry/hold:0.298 run/jog:0.094 touch:0.088 stand:0.068 watch:0.039 talk:0.037 bend/bow:0.01 climb:0.008 jump/leap:0.006 listen:0.005 close:0.004 get:0.004 pull:0.003 open:0.003
climb conf:0.96 stand:0.353 carry/hold:0.205 watch:0.126 talk:0.092 touch:0.033 answer:0.031 walk:0.02 drink:0.015 listen:0.013 smoke:0.012 text:0.011 listen:0.01 sit:0.007 sing:0.006 hand:0.006
